,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Piting,LapTime-1
310,0 days 01:34:06.438000,77,89.647,21,1,,,0 days 00:00:17.966000,0 days 00:00:38.193000,0 days 00:00:33.488000,0 days 01:32:54.757000,0 days 01:33:32.950000,0 days 01:34:06.438000,291.0,293.0,211.0,312.0,False,1,26.0,False,0 days 01:32:36.791000,Mercedes,BOT,0.0,True,2021-12-12 13:33:36.801,0.0,89.62
311,0 days 01:35:35.997000,77,89.559,22,1,,,0 days 00:00:18.019000,0 days 00:00:37.971000,0 days 00:00:33.569000,0 days 01:34:24.457000,0 days 01:35:02.428000,0 days 01:35:35.997000,289.0,311.0,211.0,320.0,False,1,27.0,False,0 days 01:34:06.438000,Mercedes,BOT,0.0,True,2021-12-12 13:35:06.448,0.0,89.647
312,0 days 01:37:05.981000,77,89.984,23,1,,,0 days 00:00:18.039000,0 days 00:00:38.272000,0 days 00:00:33.673000,0 days 01:35:54.036000,0 days 01:36:32.308000,0 days 01:37:05.981000,288.0,290.0,214.0,312.0,False,1,28.0,False,0 days 01:35:35.997000,Mercedes,BOT,0.0,True,2021-12-12 13:36:36.007,0.0,89.559
313,0 days 01:38:35.078000,77,89.097,24,1,,,0 days 00:00:17.884000,0 days 00:00:38.433000,0 days 00:00:32.780000,0 days 01:37:23.865000,0 days 01:38:02.298000,0 days 01:38:35.078000,280.0,290.0,214.0,294.0,False,1,29.0,False,0 days 01:37:05.981000,Mercedes,BOT,0.0,True,2021-12-12 13:38:05.991,0.0,89.984
314,0 days 01:40:03.949000,77,88.871,25,1,,,0 days 00:00:18.067000,0 days 00:00:38.269000,0 days 00:00:32.535000,0 days 01:38:53.145000,0 days 01:39:31.414000,0 days 01:40:03.949000,285.0,296.0,214.0,298.0,False,1,30.0,False,0 days 01:38:35.078000,Mercedes,BOT,0.0,True,2021-12-12 13:39:35.088,0.0,89.097
316,0 days 01:43:02.512000,77,88.927,27,1,,,0 days 00:00:18.013000,0 days 00:00:38.271000,0 days 00:00:32.643000,0 days 01:41:51.598000,0 days 01:42:29.869000,0 days 01:43:02.512000,284.0,294.0,211.0,298.0,False,1,32.0,False,0 days 01:41:33.585000,Mercedes,BOT,0.0,True,2021-12-12 13:42:33.595,0.0,88.871
317,0 days 01:44:31.643000,77,89.131,28,1,,,0 days 00:00:18.126000,0 days 00:00:38.370000,0 days 00:00:32.635000,0 days 01:43:20.638000,0 days 01:43:59.008000,0 days 01:44:31.643000,283.0,295.0,214.0,298.0,False,1,33.0,False,0 days 01:43:02.512000,Mercedes,BOT,0.0,True,2021-12-12 13:44:02.522,0.0,88.927
318,0 days 01:46:00.847000,77,89.204,29,1,,,0 days 00:00:18.095000,0 days 00:00:38.330000,0 days 00:00:32.779000,0 days 01:44:49.738000,0 days 01:45:28.068000,0 days 01:46:00.847000,,294.0,214.0,296.0,False,1,34.0,False,0 days 01:44:31.643000,Mercedes,BOT,0.0,True,2021-12-12 13:45:31.653,0.0,89.131
319,0 days 01:47:31.791000,77,89.905,30,1,,0 days 01:47:30.752000,0 days 00:00:18.056000,0 days 00:00:38.386000,0 days 00:00:34.502000,0 days 01:46:18.903000,0 days 01:46:57.289000,0 days 01:47:31.791000,285.0,297.0,,299.0,False,1,35.0,False,0 days 01:46:00.847000,Mercedes,BOT,0.0,False,2021-12-12 13:47:00.857,0.011424612948627726,89.204
320,0 days 01:49:22.033000,77,89.555,31,2,0 days 01:47:52.478000,,0 days 00:00:38.575000,0 days 00:00:37.997000,0 days 00:00:33.670000,0 days 01:48:10.366000,0 days 01:48:48.363000,0 days 01:49:22.033000,287.0,286.0,216.0,321.0,False,2,2.0,False,0 days 01:47:31.791000,Mercedes,BOT,0.0,False,2021-12-12 13:48:31.801,0.18765080459353056,89.905
321,0 days 01:50:50.809000,77,88.776,32,2,,,0 days 00:00:17.755000,0 days 00:00:37.524000,0 days 00:00:33.497000,0 days 01:49:39.788000,0 days 01:50:17.312000,0 days 01:50:50.809000,288.0,310.0,215.0,316.0,False,2,3.0,False,0 days 01:49:22.033000,Mercedes,BOT,0.0,True,2021-12-12 13:50:22.043,0.0,89.555
322,0 days 01:52:19.770000,77,88.961,33,2,,,0 days 00:00:17.838000,0 days 00:00:37.616000,0 days 00:00:33.507000,0 days 01:51:08.647000,0 days 01:51:46.263000,0 days 01:52:19.770000,286.0,315.0,215.0,310.0,False,2,4.0,False,0 days 01:50:50.809000,Mercedes,BOT,0.0,True,2021-12-12 13:51:50.819,0.0,88.776
323,0 days 01:53:47.688000,77,87.918,34,2,,,0 days 00:00:17.869000,0 days 00:00:37.630000,0 days 00:00:32.419000,0 days 01:52:37.639000,0 days 01:53:15.269000,0 days 01:53:47.688000,289.0,304.0,216.0,320.0,False,2,5.0,False,0 days 01:52:19.770000,Mercedes,BOT,0.0,True,2021-12-12 13:53:19.780,0.0,88.961
327,0 days 02:00:25.390000,77,87.886,38,2,,,0 days 00:00:17.689000,0 days 00:00:37.783000,0 days 00:00:32.414000,0 days 01:59:15.193000,0 days 01:59:52.976000,0 days 02:00:25.390000,290.0,296.0,218.0,295.0,False,2,9.0,False,0 days 01:58:57.504000,Mercedes,BOT,0.0,True,2021-12-12 13:59:57.514,0.0,87.918
328,0 days 02:01:53.350000,77,87.96,39,2,,,0 days 00:00:17.648000,0 days 00:00:37.557000,0 days 00:00:32.755000,0 days 02:00:43.038000,0 days 02:01:20.595000,0 days 02:01:53.350000,288.0,313.0,216.0,305.0,False,2,10.0,False,0 days 02:00:25.390000,Mercedes,BOT,0.0,True,2021-12-12 14:01:25.400,0.0,87.886
329,0 days 02:03:21.831000,77,88.481,40,2,,,0 days 00:00:17.693000,0 days 00:00:37.664000,0 days 00:00:33.124000,0 days 02:02:11.043000,0 days 02:02:48.707000,0 days 02:03:21.831000,292.0,292.0,217.0,326.0,False,2,11.0,False,0 days 02:01:53.350000,Mercedes,BOT,0.0,True,2021-12-12 14:02:53.360,0.0,87.96
330,0 days 02:04:50.055000,77,88.224,41,2,,,0 days 00:00:17.688000,0 days 00:00:37.731000,0 days 00:00:32.805000,0 days 02:03:39.519000,0 days 02:04:17.250000,0 days 02:04:50.055000,294.0,288.0,215.0,317.0,False,2,12.0,False,0 days 02:03:21.831000,Mercedes,BOT,0.0,True,2021-12-12 14:04:21.841,0.0,88.481
331,0 days 02:06:18.415000,77,88.36,42,2,,,0 days 00:00:17.603000,0 days 00:00:37.658000,0 days 00:00:33.099000,0 days 02:05:07.658000,0 days 02:05:45.316000,0 days 02:06:18.415000,293.0,299.0,217.0,319.0,False,2,13.0,False,0 days 02:04:50.055000,Mercedes,BOT,0.0,True,2021-12-12 14:05:50.065,0.0,88.224
332,0 days 02:07:46.742000,77,88.327,43,2,,,0 days 00:00:17.632000,0 days 00:00:37.534000,0 days 00:00:33.161000,0 days 02:06:36.047000,0 days 02:07:13.581000,0 days 02:07:46.742000,288.0,289.0,217.0,320.0,False,2,14.0,False,0 days 02:06:18.415000,Mercedes,BOT,0.0,True,2021-12-12 14:07:18.425,0.0,88.36
333,0 days 02:09:15.012000,77,88.27,44,2,,,0 days 00:00:17.756000,0 days 00:00:37.748000,0 days 00:00:32.766000,0 days 02:08:04.498000,0 days 02:08:42.246000,0 days 02:09:15.012000,286.0,298.0,218.0,310.0,False,2,15.0,False,0 days 02:07:46.742000,Mercedes,BOT,0.0,True,2021-12-12 14:08:46.752,0.0,88.327
334,0 days 02:10:42.851000,77,87.839,45,2,,,0 days 00:00:17.585000,0 days 00:00:37.704000,0 days 00:00:32.550000,0 days 02:09:32.597000,0 days 02:10:10.301000,0 days 02:10:42.851000,289.0,303.0,217.0,311.0,False,2,16.0,False,0 days 02:09:15.012000,Mercedes,BOT,0.0,True,2021-12-12 14:10:15.022,0.0,88.27
335,0 days 02:12:10.890000,77,88.039,46,2,,,0 days 00:00:17.498000,0 days 00:00:37.750000,0 days 00:00:32.791000,0 days 02:11:00.349000,0 days 02:11:38.099000,0 days 02:12:10.890000,294.0,295.0,216.0,324.0,False,2,17.0,False,0 days 02:10:42.851000,Mercedes,BOT,0.0,True,2021-12-12 14:11:42.861,0.0,87.839
336,0 days 02:13:38.739000,77,87.849,47,2,,,0 days 00:00:17.552000,0 days 00:00:37.581000,0 days 00:00:32.716000,0 days 02:12:28.442000,0 days 02:13:06.023000,0 days 02:13:38.739000,291.0,287.0,216.0,306.0,False,2,18.0,False,0 days 02:12:10.890000,Mercedes,BOT,0.0,True,2021-12-12 14:13:10.900,0.0,88.039
337,0 days 02:15:07.266000,77,88.527,48,2,,,0 days 00:00:17.627000,0 days 00:00:37.691000,0 days 00:00:33.209000,0 days 02:13:56.366000,0 days 02:14:34.057000,0 days 02:15:07.266000,,282.0,220.0,310.0,False,2,19.0,False,0 days 02:13:38.739000,Mercedes,BOT,0.0,True,2021-12-12 14:14:38.749,0.0,87.849
338,0 days 02:16:34.505000,77,87.239,49,2,,,0 days 00:00:17.622000,0 days 00:00:37.733000,0 days 00:00:31.884000,0 days 02:15:24.888000,0 days 02:16:02.621000,0 days 02:16:34.505000,281.0,294.0,219.0,297.0,False,2,20.0,False,0 days 02:15:07.266000,Mercedes,BOT,0.0,True,2021-12-12 14:16:07.276,0.0,88.527
339,0 days 02:18:01.635000,77,87.13,50,2,,,0 days 00:00:17.614000,0 days 00:00:37.715000,0 days 00:00:31.801000,0 days 02:16:52.119000,0 days 02:17:29.834000,0 days 02:18:01.635000,,289.0,219.0,296.0,False,2,21.0,False,0 days 02:16:34.505000,Mercedes,BOT,0.0,True,2021-12-12 14:17:34.515,0.0,87.239
340,0 days 02:19:28.497000,77,86.862,51,2,,,0 days 00:00:17.509000,0 days 00:00:37.640000,0 days 00:00:31.713000,0 days 02:18:19.144000,0 days 02:18:56.784000,0 days 02:19:28.497000,285.0,295.0,218.0,300.0,True,2,22.0,False,0 days 02:18:01.635000,Mercedes,BOT,0.0,True,2021-12-12 14:19:01.645,0.0,87.13
347,0 days 02:32:46.878000,77,90.479,58,2,,,0 days 00:00:17.723000,0 days 00:00:38.788000,0 days 00:00:33.968000,0 days 02:31:34.122000,0 days 02:32:12.910000,0 days 02:32:46.878000,296.0,280.0,217.0,308.0,False,2,29.0,False,0 days 02:31:16.399000,Mercedes,BOT,0.0,False,2021-12-12 14:32:16.409,0.0,86.862
349,0 days 01:05:28.705000,4,90.963,2,1,,,0 days 00:00:18.335000,0 days 00:00:38.644000,0 days 00:00:33.984000,0 days 01:04:16.077000,0 days 01:04:54.721000,0 days 01:05:28.705000,288.0,292.0,214.0,297.0,False,0,5.0,False,0 days 01:03:57.742000,McLaren,NOR,0.0,True,2021-12-12 13:04:57.752,0.0,90.963
350,0 days 01:06:59.470000,4,90.765,3,1,,,0 days 00:00:18.146000,0 days 00:00:38.718000,0 days 00:00:33.901000,0 days 01:05:46.851000,0 days 01:06:25.569000,0 days 01:06:59.470000,275.0,299.0,213.0,295.0,False,0,6.0,False,0 days 01:05:28.705000,McLaren,NOR,0.0,True,2021-12-12 13:06:28.715,0.0,90.963
351,0 days 01:08:29.825000,4,90.355,4,1,,,0 days 00:00:18.061000,0 days 00:00:38.661000,0 days 00:00:33.633000,0 days 01:07:17.531000,0 days 01:07:56.192000,0 days 01:08:29.825000,,288.0,214.0,292.0,False,0,7.0,False,0 days 01:06:59.470000,McLaren,NOR,0.0,True,2021-12-12 13:07:59.480,0.0,90.765
352,0 days 01:10:00.326000,4,90.501,5,1,,,0 days 00:00:18,0 days 00:00:38.750000,0 days 00:00:33.751000,0 days 01:08:47.825000,0 days 01:09:26.575000,0 days 01:10:00.326000,283.0,291.0,213.0,293.0,False,0,8.0,False,0 days 01:08:29.825000,McLaren,NOR,0.0,True,2021-12-12 13:09:29.835,0.0,90.355
353,0 days 01:11:30.881000,4,90.555,6,1,,,0 days 00:00:18.041000,0 days 00:00:38.772000,0 days 00:00:33.742000,0 days 01:10:18.367000,0 days 01:10:57.139000,0 days 01:11:30.881000,279.0,291.0,213.0,291.0,False,0,9.0,False,0 days 01:10:00.326000,McLaren,NOR,0.0,True,2021-12-12 13:11:00.336,0.0,90.501
354,0 days 01:13:01.193000,4,90.312,7,1,,,0 days 00:00:17.980000,0 days 00:00:38.755000,0 days 00:00:33.577000,0 days 01:11:48.861000,0 days 01:12:27.616000,0 days 01:13:01.193000,286.0,288.0,214.0,293.0,False,0,10.0,False,0 days 01:11:30.881000,McLaren,NOR,0.0,True,2021-12-12 13:12:30.891,0.0,90.555
355,0 days 01:14:31.480000,4,90.287,8,1,,,0 days 00:00:18.127000,0 days 00:00:38.909000,0 days 00:00:33.251000,0 days 01:13:19.320000,0 days 01:13:58.229000,0 days 01:14:31.480000,276.0,290.0,213.0,295.0,False,0,11.0,False,0 days 01:13:01.193000,McLaren,NOR,0.0,True,2021-12-12 13:14:01.203,0.0,90.312
356,0 days 01:16:01.636000,4,90.156,9,1,,,0 days 00:00:18.119000,0 days 00:00:38.815000,0 days 00:00:33.222000,0 days 01:14:49.599000,0 days 01:15:28.414000,0 days 01:16:01.636000,279.0,292.0,213.0,296.0,False,0,12.0,False,0 days 01:14:31.480000,McLaren,NOR,0.0,True,2021-12-12 13:15:31.490,0.0,90.287
357,0 days 01:17:31.879000,4,90.243,10,1,,,0 days 00:00:18.117000,0 days 00:00:38.877000,0 days 00:00:33.249000,0 days 01:16:19.753000,0 days 01:16:58.630000,0 days 01:17:31.879000,277.0,294.0,209.0,295.0,False,0,13.0,False,0 days 01:16:01.636000,McLaren,NOR,0.0,True,2021-12-12 13:17:01.646,0.0,90.156
358,0 days 01:19:01.970000,4,90.091,11,1,,,0 days 00:00:18.208000,0 days 00:00:38.685000,0 days 00:00:33.198000,0 days 01:17:50.087000,0 days 01:18:28.772000,0 days 01:19:01.970000,278.0,292.0,212.0,296.0,False,0,14.0,False,0 days 01:17:31.879000,McLaren,NOR,0.0,True,2021-12-12 13:18:31.889,0.0,90.243
359,0 days 01:20:32.055000,4,90.085,12,1,,,0 days 00:00:18.257000,0 days 00:00:38.805000,0 days 00:00:33.023000,0 days 01:19:20.227000,0 days 01:19:59.032000,0 days 01:20:32.055000,280.0,292.0,211.0,295.0,False,0,15.0,False,0 days 01:19:01.970000,McLaren,NOR,0.0,True,2021-12-12 13:20:01.980,0.0,90.091
360,0 days 01:22:02.638000,4,90.583,13,1,,,0 days 00:00:18.205000,0 days 00:00:38.942000,0 days 00:00:33.436000,0 days 01:20:50.260000,0 days 01:21:29.202000,0 days 01:22:02.638000,278.0,291.0,213.0,293.0,False,0,16.0,False,0 days 01:20:32.055000,McLaren,NOR,0.0,True,2021-12-12 13:21:32.065,0.0,90.085
361,0 days 01:23:33.413000,4,90.775,14,1,,,0 days 00:00:18.213000,0 days 00:00:39.018000,0 days 00:00:33.544000,0 days 01:22:20.851000,0 days 01:22:59.869000,0 days 01:23:33.413000,,296.0,208.0,285.0,False,0,17.0,False,0 days 01:22:02.638000,McLaren,NOR,0.0,True,2021-12-12 13:23:02.648,0.0,90.583
362,0 days 01:25:03.761000,4,90.348,15,1,,,0 days 00:00:18.338000,0 days 00:00:38.738000,0 days 00:00:33.272000,0 days 01:23:51.751000,0 days 01:24:30.489000,0 days 01:25:03.761000,280.0,296.0,212.0,298.0,False,0,18.0,False,0 days 01:23:33.413000,McLaren,NOR,0.0,True,2021-12-12 13:24:33.423,0.0,90.775
363,0 days 01:26:33.867000,4,90.106,16,1,,,0 days 00:00:18.256000,0 days 00:00:38.754000,0 days 00:00:33.096000,0 days 01:25:22.017000,0 days 01:26:00.771000,0 days 01:26:33.867000,,295.0,212.0,296.0,False,0,19.0,False,0 days 01:25:03.761000,McLaren,NOR,0.0,True,2021-12-12 13:26:03.771,0.0,90.348
364,0 days 01:28:06.118000,4,91.22500000000001,17,1,,0 days 01:28:05.092000,0 days 00:00:18.400000,0 days 00:00:38.993000,0 days 00:00:34.858000,0 days 01:26:52.267000,0 days 01:27:31.260000,0 days 01:28:06.118000,282.0,295.0,,297.0,False,0,20.0,False,0 days 01:26:33.867000,McLaren,NOR,0.0,False,2021-12-12 13:27:33.877,0.011121830657662247,90.106
365,0 days 01:29:56.280000,4,89.824,18,2,0 days 01:28:26.456000,,0 days 00:00:37.926000,0 days 00:00:38.123000,0 days 00:00:34.113000,0 days 01:28:44.044000,0 days 01:29:22.167000,0 days 01:29:56.280000,288.0,293.0,213.0,317.0,False,2,1.0,True,0 days 01:28:06.118000,McLaren,NOR,0.0,False,2021-12-12 13:29:06.128,0.1846190156315245,91.22500000000001
366,0 days 01:31:26.644000,4,90.364,19,2,,,0 days 00:00:18.273000,0 days 00:00:38.154000,0 days 00:00:33.937000,0 days 01:30:14.553000,0 days 01:30:52.707000,0 days 01:31:26.644000,280.0,309.0,214.0,301.0,False,2,2.0,True,0 days 01:29:56.280000,McLaren,NOR,0.0,True,2021-12-12 13:30:56.290,0.0,89.824
367,0 days 01:32:56.083000,4,89.439,20,2,,,0 days 00:00:18.171000,0 days 00:00:37.676000,0 days 00:00:33.592000,0 days 01:31:44.815000,0 days 01:32:22.491000,0 days 01:32:56.083000,284.0,329.0,212.0,323.0,False,2,3.0,True,0 days 01:31:26.644000,McLaren,NOR,0.0,True,2021-12-12 13:32:26.654,0.0,90.364
368,0 days 01:34:25.990000,4,89.907,21,2,,,0 days 00:00:18.127000,0 days 00:00:38.387000,0 days 00:00:33.393000,0 days 01:33:14.210000,0 days 01:33:52.597000,0 days 01:34:25.990000,280.0,299.0,214.0,300.0,False,2,4.0,True,0 days 01:32:56.083000,McLaren,NOR,0.0,True,2021-12-12 13:33:56.093,0.0,89.439
369,0 days 01:35:55.196000,4,89.206,22,2,,,0 days 00:00:18.016000,0 days 00:00:38.276000,0 days 00:00:32.914000,0 days 01:34:44.006000,0 days 01:35:22.282000,0 days 01:35:55.196000,,295.0,213.0,298.0,False,2,5.0,True,0 days 01:34:25.990000,McLaren,NOR,0.0,True,2021-12-12 13:35:26.000,0.0,89.907
370,0 days 01:37:24.642000,4,89.446,23,2,,,0 days 00:00:18.034000,0 days 00:00:38.342000,0 days 00:00:33.070000,0 days 01:36:13.230000,0 days 01:36:51.572000,0 days 01:37:24.642000,281.0,296.0,214.0,298.0,False,2,6.0,True,0 days 01:35:55.196000,McLaren,NOR,0.0,True,2021-12-12 13:36:55.206,0.0,89.206
371,0 days 01:38:53.937000,4,89.295,24,2,,,0 days 00:00:17.996000,0 days 00:00:38.349000,0 days 00:00:32.950000,0 days 01:37:42.638000,0 days 01:38:20.987000,0 days 01:38:53.937000,280.0,295.0,216.0,296.0,False,2,7.0,True,0 days 01:37:24.642000,McLaren,NOR,0.0,True,2021-12-12 13:38:24.652,0.0,89.446
374,0 days 01:43:21.744000,4,89.183,27,2,,,0 days 00:00:17.976000,0 days 00:00:38.265000,0 days 00:00:32.942000,0 days 01:42:10.537000,0 days 01:42:48.802000,0 days 01:43:21.744000,280.0,291.0,216.0,295.0,False,2,10.0,True,0 days 01:41:52.561000,McLaren,NOR,0.0,True,2021-12-12 13:42:52.571,0.0,89.295
375,0 days 01:44:50.908000,4,89.164,28,2,,,0 days 00:00:17.937000,0 days 00:00:38.272000,0 days 00:00:32.955000,0 days 01:43:39.681000,0 days 01:44:17.953000,0 days 01:44:50.908000,279.0,296.0,216.0,297.0,False,2,11.0,True,0 days 01:43:21.744000,McLaren,NOR,0.0,True,2021-12-12 13:44:21.754,0.0,89.183
376,0 days 01:46:20.116000,4,89.208,29,2,,,0 days 00:00:18.064000,0 days 00:00:38.249000,0 days 00:00:32.895000,0 days 01:45:08.972000,0 days 01:45:47.221000,0 days 01:46:20.116000,,296.0,215.0,298.0,False,2,12.0,True,0 days 01:44:50.908000,McLaren,NOR,0.0,True,2021-12-12 13:45:50.918,0.0,89.164
377,0 days 01:47:49.211000,4,89.095,30,2,,,0 days 00:00:18.100000,0 days 00:00:38.264000,0 days 00:00:32.731000,0 days 01:46:38.216000,0 days 01:47:16.480000,0 days 01:47:49.211000,280.0,298.0,215.0,298.0,False,2,13.0,True,0 days 01:46:20.116000,McLaren,NOR,0.0,True,2021-12-12 13:47:20.126,0.0,89.208
378,0 days 01:49:18.348000,4,89.137,31,2,,,0 days 00:00:18.023000,0 days 00:00:38.287000,0 days 00:00:32.827000,0 days 01:48:07.234000,0 days 01:48:45.521000,0 days 01:49:18.348000,,297.0,214.0,298.0,False,2,14.0,True,0 days 01:47:49.211000,McLaren,NOR,0.0,True,2021-12-12 13:48:49.221,0.0,89.095
379,0 days 01:50:47.439000,4,89.091,32,2,,,0 days 00:00:17.948000,0 days 00:00:38.257000,0 days 00:00:32.886000,0 days 01:49:36.296000,0 days 01:50:14.553000,0 days 01:50:47.439000,284.0,298.0,216.0,299.0,False,2,15.0,True,0 days 01:49:18.348000,McLaren,NOR,0.0,True,2021-12-12 13:50:18.358,0.0,89.137
380,0 days 01:52:16.265000,4,88.826,33,2,,,0 days 00:00:17.935000,0 days 00:00:38.145000,0 days 00:00:32.746000,0 days 01:51:05.374000,0 days 01:51:43.519000,0 days 01:52:16.265000,281.0,299.0,215.0,300.0,False,2,16.0,True,0 days 01:50:47.439000,McLaren,NOR,0.0,True,2021-12-12 13:51:47.449,0.0,89.091
